month,pincode,mbu_demand
2025-03,190011,140
2025-03,190012,50
2025-03,190014,30
2025-03,190015,200
2025-03,190017,145
2025-03,190018,138
2025-03,190019,36
2025-03,190020,56
2025-03,190021,11
2025-03,190023,84
2025-03,191101,95
2025-03,191102,11
2025-03,191103,43
2025-03,191111,680
2025-03,191112,145
2025-03,191113,417
2025-03,191121,61
2025-03,191123,32
2025-03,191131,202
2025-03,191201,163
2025-03,191202,268
2025-03,192101,295
2025-03,192102,47
2025-03,192121,155
2025-03,192122,77
2025-03,192123,143
2025-03,192124,269
2025-03,192125,95
2025-03,192126,131
2025-03,192129,51
2025-03,192201,316
2025-03,192202,360
2025-03,192210,57
2025-03,192211,144
2025-03,192212,96
2025-03,192221,117
2025-03,192231,1220
2025-03,192232,174
2025-03,192301,334
2025-03,192302,19
2025-03,192303,714
2025-03,192304,42
2025-03,192305,16
2025-03,192306,66
2025-03,192401,116
2025-03,193101,301
2025-03,193103,65
2025-03,193121,457
2025-03,193122,206
2025-03,193123,190
2025-03,193198,77
2025-03,193201,587
2025-03,193202,210
2025-03,193221,306
2025-03,193222,506
2025-03,193223,312
2025-03,193224,455
2025-03,193225,131
2025-03,193301,234
2025-03,193302,276
2025-03,193303,139
2025-03,193401,165
2025-03,193402,147
2025-03,193403,30
2025-03,193404,49
2025-03,193411,442
2025-03,193501,345
2025-03,193502,374
2025-03,193503,35
2025-03,193504,117
2025-03,194101,178
2025-03,194102,43
2025-03,194103,133
2025-03,194104,10
2025-03,194105,129
2025-03,194106,51
2025-03,194109,70
2025-03,194201,56
2025-03,194301,82
2025-03,194302,24
2025-03,194401,89
2025-03,201001,1918
2025-03,201002,498
2025-03,201003,217
2025-03,201005,683
2025-03,201006,101
2025-03,201007,248
2025-03,201008,113
2025-03,201009,1129
2025-03,201010,304
2025-03,201011,52
2025-03,201012,141
2025-03,201013,106
2025-03,201014,280
2025-03,201015,117
2025-03,201016,35
2025-03,201017,60
2025-03,201102,1625
2025-03,201201,297
2025-03,201204,994
2025-03,201206,980
2025-03,201301,1405
2025-03,201302,985
2025-03,201303,59
2025-03,201304,283
2025-03,201305,30
2025-03,201306,416
2025-03,201307,36
2025-03,201308,45
2025-03,201309,301
2025-03,201310,311
2025-03,201318,31
2025-03,202001,4122
2025-03,202002,1018
2025-03,202121,564
2025-03,202122,247
2025-03,202123,473
2025-03,202124,527
2025-03,202125,750
2025-03,202126,358
2025-03,202127,243
2025-03,202128,141
2025-03,202129,626
2025-03,202130,728
2025-03,202131,244
2025-03,202132,535
2025-03,202133,791
2025-03,202134,302
2025-03,202135,241
2025-03,202136,253
2025-03,202137,373
2025-03,202138,358
2025-03,202139,192
2025-03,202140,367
2025-03,202141,247
2025-03,202142,282
2025-03,202143,146
2025-03,202145,426
2025-03,202150,312
2025-03,202155,267
2025-03,202165,462
2025-03,202170,206
2025-03,202280,542
2025-03,202281,285
2025-03,202282,542
2025-03,202389,195
2025-03,202390,847
2025-03,202391,114
2025-03,202392,466
2025-03,202393,1446
2025-03,202394,661
2025-03,202395,550
2025-03,202396,234
2025-03,202397,256
2025-03,202398,515
2025-03,202399,256
2025-03,202410,862
2025-03,202411,1261
2025-03,202412,658
2025-03,202413,446
2025-03,202414,466
2025-03,202415,127
2025-03,202421,1783
2025-03,202520,337
2025-03,202521,77
2025-03,202522,438
2025-03,202523,611
2025-03,202524,261
2025-03,202525,321
2025-03,202526,300
2025-03,202527,625
2025-03,203001,1658
2025-03,203002,118
2025-03,203129,436
2025-03,203131,1961
2025-03,203132,369
2025-03,203135,857
2025-03,203141,380
2025-03,203150,284
2025-03,203155,408
2025-03,203201,452
2025-03,203202,337
2025-03,203203,498
2025-03,203205,963
2025-03,203207,1032
2025-03,203209,483
2025-03,203390,28
2025-03,203392,19
2025-03,203394,22
2025-03,203395,15
2025-03,203408,22
2025-03,204101,2280
2025-03,204102,312
2025-03,204211,426
2025-03,204212,641
2025-03,204213,438
2025-03,204214,446
2025-03,204215,900
2025-03,204216,725
2025-03,205001,763
2025-03,205119,154
2025-03,205121,285
2025-03,205130,158
2025-03,205135,268
2025-03,205141,128
2025-03,205142,204
2025-03,205145,399
2025-03,205147,174
2025-03,205151,440
2025-03,205152,183
2025-03,205247,125
2025-03,205261,262
2025-03,205262,320
2025-03,205263,166
2025-03,205264,338
2025-03,205265,415
2025-03,205267,231
2025-03,205268,223
2025-03,205301,13
2025-03,205302,130
2025-03,205303,24
2025-03,205304,12
2025-03,206001,1064
2025-03,206002,177
2025-03,206003,159
2025-03,206120,162
2025-03,206121,737
2025-03,206122,959
2025-03,206123,392
2025-03,206124,227
2025-03,206125,480
2025-03,206126,448
2025-03,206127,177
2025-03,206128,225
2025-03,206129,611
2025-03,206130,149
2025-03,206131,168
2025-03,206241,445
2025-03,206242,708
2025-03,206243,533
2025-03,206244,442
2025-03,206245,796
2025-03,206246,187
2025-03,206247,439
2025-03,206248,190
2025-03,206249,167
2025-03,206250,142
2025-03,206251,87
2025-03,206252,374
2025-03,206253,665
2025-03,206255,168
2025-03,206301,208
2025-03,206302,194
2025-03,206303,227
2025-03,206451,177
2025-03,207001,1853
2025-03,207120,118
2025-03,207121,270
2025-03,207122,235
2025-03,207123,884
2025-03,207124,353
2025-03,207125,396
2025-03,207241,412
2025-03,207242,870
2025-03,207243,460
2025-03,207244,185
2025-03,207245,753
2025-03,207246,259
2025-03,207247,678
2025-03,207248,269
2025-03,207249,345
2025-03,207250,34
2025-03,207301,526
2025-03,207302,1263
2025-03,207401,541
2025-03,207402,348
2025-03,207403,552
2025-03,207501,179
2025-03,207502,149
2025-03,207503,232
2025-03,207504,86
2025-03,207505,225
2025-03,208001,1399
2025-03,208002,310
2025-03,208003,85
2025-03,208004,186
2025-03,208005,158
2025-03,208006,102
2025-03,208007,216
2025-03,208008,15
2025-03,208009,22
2025-03,208010,168
2025-03,208011,326
2025-03,208012,189
2025-03,208013,111
2025-03,208014,214
2025-03,208015,38
2025-03,208016,119
2025-03,208017,304
2025-03,208019,232
2025-03,208020,180
2025-03,208021,608
2025-03,208022,312
2025-03,208023,272
2025-03,208024,27
2025-03,208025,96
2025-03,208026,12
2025-03,208027,418
2025-03,209101,493
2025-03,209111,784
2025-03,209112,391
2025-03,209115,376
2025-03,209121,347
2025-03,209125,20
2025-03,209202,706
2025-03,209203,194
2025-03,209204,335
2025-03,209205,165
2025-03,209206,547
2025-03,209208,226
2025-03,209209,136
2025-03,209210,353
2025-03,209214,293
2025-03,209217,179
2025-03,209301,338
2025-03,209302,686
2025-03,209303,731
2025-03,209304,184
2025-03,209305,89
2025-03,209306,304
2025-03,209307,230
2025-03,209308,80
2025-03,209310,300
2025-03,209311,176
2025-03,209312,224
2025-03,209401,221
2025-03,209402,335
2025-03,209502,842
2025-03,209506,103
2025-03,209601,447
2025-03,209602,64
2025-03,209621,289
2025-03,209622,512
2025-03,209625,544
2025-03,209652,16
2025-03,209715,405
2025-03,209720,33
2025-03,209721,558
2025-03,209722,419
2025-03,209723,240
2025-03,209724,245
2025-03,209725,300
2025-03,209726,179
2025-03,209727,853
2025-03,209728,394
2025-03,209729,125
2025-03,209731,255
2025-03,209732,496
2025-03,209733,457
2025-03,209734,304
2025-03,209735,58
2025-03,209736,192
2025-03,209738,121
2025-03,209739,241
2025-03,209743,214
2025-03,209745,141
2025-03,209747,89
2025-03,209749,71
2025-03,209801,2134
2025-03,209821,1137
2025-03,209825,768
2025-03,209827,137
2025-03,209831,352
2025-03,209859,645
2025-03,209861,354
2025-03,209862,163
2025-03,209864,44
2025-03,209865,11
2025-03,209869,13
2025-03,209870,21
2025-03,209871,10
2025-03,210001,1431
2025-03,210120,254
2025-03,210121,2072
2025-03,210123,208
2025-03,210125,1194
2025-03,210126,876
2025-03,210128,277
2025-03,210129,706
2025-03,210201,657
2025-03,210202,641
2025-03,210203,1117
2025-03,210204,190
2025-03,210205,1041
2025-03,210206,651
2025-03,210207,791
2025-03,210208,946
2025-03,210209,1357
2025-03,210301,210
2025-03,210341,117
2025-03,210421,346
2025-03,210422,274
2025-03,210423,512
2025-03,210424,464
2025-03,210425,94
2025-03,210426,525
2025-03,210427,920
2025-03,210428,164
2025-03,210429,614
2025-03,210430,348
2025-03,210431,1056
2025-03,210432,440
2025-03,210433,291
2025-03,210501,203
2025-03,210502,322
2025-03,210504,103
2025-03,210505,143
2025-03,210506,218
2025-03,210507,493
2025-03,211001,256
2025-03,211002,283
2025-03,211003,775
2025-03,211004,241
2025-03,211006,223
2025-03,211007,22
2025-03,211008,567
2025-03,211010,66
2025-03,211011,371
2025-03,211012,370
2025-03,211013,604
2025-03,211016,476
2025-03,211019,292
2025-03,212104,823
2025-03,212106,713
2025-03,212107,513
2025-03,212108,342
2025-03,212109,309
2025-03,212201,1055
2025-03,212202,333
2025-03,212203,542
2025-03,212204,254
2025-03,212205,232
2025-03,212206,803
2025-03,212207,886
2025-03,212208,168
2025-03,212213,333
2025-03,212214,789
2025-03,212216,1479
2025-03,212217,954
2025-03,212218,467
2025-03,212301,804
2025-03,212302,719
2025-03,212303,644
2025-03,212305,433
2025-03,212306,920
2025-03,212307,197
2025-03,212401,149
2025-03,212402,844
2025-03,212404,55
2025-03,212405,151
2025-03,212502,484
2025-03,212503,351
2025-03,212507,796
2025-03,212601,925
2025-03,212620,295
2025-03,212622,275
2025-03,212623,27
2025-03,212631,632
2025-03,212635,523
2025-03,212641,306
2025-03,212645,225
2025-03,212650,170
2025-03,212651,124
2025-03,212652,233
2025-03,212653,160
2025-03,212654,105
2025-03,212655,669
2025-03,212656,408
2025-03,212657,627
2025-03,212658,190
2025-03,212659,572
2025-03,212660,62
2025-03,212661,172
2025-03,212662,55
2025-03,212663,136
2025-03,212664,391
2025-03,212665,294
2025-03,212666,50
2025-03,215126,186
2025-03,216221,255
2025-03,221001,1214
2025-03,221002,445
2025-03,221003,364
2025-03,221004,52
2025-03,221005,263
2025-03,221006,34
2025-03,221007,607
2025-03,221008,235
2025-03,221009,103
2025-03,221010,395
2025-03,221011,238
2025-03,221101,607
2025-03,221103,71
2025-03,221104,579
2025-03,221105,266
2025-03,221106,188
2025-03,221107,310
2025-03,221108,149
2025-03,221109,72
2025-03,221110,109
2025-03,221112,154
2025-03,221115,277
2025-03,221116,97
2025-03,221201,219
2025-03,221202,349
2025-03,221204,287
2025-03,221206,312
2025-03,221207,257
2025-03,221208,405
2025-03,221210,41
2025-03,221301,505
2025-03,221302,168
2025-03,221303,567
2025-03,221304,760
2025-03,221305,109
2025-03,221306,196
2025-03,221307,400
2025-03,221308,493
2025-03,221309,510
2025-03,221310,361
2025-03,221311,241
2025-03,221313,23
2025-03,221314,263
2025-03,221401,473
2025-03,221402,243
2025-03,221403,372
2025-03,221404,884
2025-03,221405,159
2025-03,221406,150
2025-03,221407,20
2025-03,221409,91
2025-03,221502,291
2025-03,221503,776
2025-03,221505,461
2025-03,221507,262
2025-03,221508,548
2025-03,221601,292
2025-03,221602,219
2025-03,221603,443
2025-03,221701,248
2025-03,221705,28
2025-03,221706,307
2025-03,221709,86
2025-03,221711,352
2025-03,221712,548
2025-03,221713,192
2025-03,221715,380
2025-03,221716,215
2025-03,221717,288
2025-03,221718,145
2025-03,222001,1428
2025-03,222002,201
2025-03,222101,37
2025-03,222105,198
2025-03,222107,57
2025-03,222108,34
2025-03,222109,214
2025-03,222111,37
2025-03,222112,21
2025-03,222113,55
2025-03,222125,343
2025-03,222127,105
2025-03,222128,74
2025-03,222129,388
2025-03,222131,174
2025-03,222132,181
2025-03,222133,260
2025-03,222135,124
2025-03,222136,534
2025-03,222137,153
2025-03,222138,89
2025-03,222139,482
2025-03,222141,207
2025-03,222142,570
2025-03,222143,469
2025-03,222144,197
2025-03,222145,167
2025-03,222146,131
2025-03,222148,154
2025-03,222149,151
2025-03,222161,444
2025-03,222162,241
2025-03,222165,204
2025-03,222170,303
2025-03,222175,103
2025-03,222180,238
2025-03,222181,166
2025-03,222201,180
2025-03,222202,349
2025-03,222203,408
2025-03,222204,97
2025-03,222301,120
2025-03,222302,753
2025-03,222303,361
2025-03,223101,362
2025-03,223102,160
2025-03,223103,276
2025-03,223104,256
2025-03,223105,84
2025-03,223106,15
2025-03,223107,52
2025-03,223221,335
2025-03,223222,173
2025-03,223223,268
2025-03,223224,224
2025-03,223225,172
2025-03,223226,81
2025-03,223227,194
2025-03,224001,714
2025-03,224120,21
2025-03,224121,144
2025-03,224122,319
2025-03,224123,185
2025-03,224125,55
2025-03,224126,151
2025-03,224127,129
2025-03,224129,239
2025-03,224132,75
2025-03,224133,61
2025-03,224135,178
2025-03,224137,72
2025-03,224139,214
2025-03,224141,399
2025-03,224143,284
2025-03,224145,189
2025-03,224146,99
2025-03,224147,257
2025-03,224149,358
2025-03,224151,119
2025-03,224152,143
2025-03,224153,178
2025-03,224155,116
2025-03,224157,69
2025-03,224158,168
2025-03,224159,136
2025-03,224161,146
2025-03,224164,241
2025-03,224166,32
2025-03,224168,183
2025-03,224171,126
2025-03,224172,80
2025-03,224176,113
2025-03,224181,226
2025-03,224182,152
2025-03,224183,37
2025-03,224186,174
2025-03,224188,221
2025-03,224189,118
2025-03,224190,542
2025-03,224195,85
2025-03,224201,107
2025-03,224202,71
2025-03,224203,111
2025-03,224204,212
2025-03,224205,134
2025-03,224206,52
2025-03,224207,20
2025-03,224208,64
2025-03,224209,128
2025-03,224210,70
2025-03,224225,78
2025-03,224227,68
2025-03,224228,66
2025-03,224229,97
2025-03,224230,54
2025-03,224231,77
2025-03,224234,135
2025-03,224235,48
2025-03,224284,39
2025-03,225001,456
2025-03,225003,229
2025-03,225119,202
2025-03,225120,166
2025-03,225121,343
2025-03,225122,342
2025-03,225123,32
2025-03,225124,15
2025-03,225125,12
2025-03,225201,379
2025-03,225202,187
2025-03,225203,86
2025-03,225204,316
2025-03,225205,290
2025-03,225206,259
2025-03,225207,297
2025-03,225208,127
2025-03,225301,440
2025-03,225302,851
2025-03,225303,215
2025-03,225304,520
2025-03,225305,955
2025-03,225306,588
2025-03,225401,280
2025-03,225402,873
2025-03,225403,256
2025-03,225404,164
2025-03,225405,430
2025-03,225406,254
2025-03,225407,552
2025-03,225408,363
2025-03,225409,1401
2025-03,225411,491
2025-03,225412,538
2025-03,225413,424
2025-03,225414,294
2025-03,225415,746
2025-03,225416,460
2025-03,226001,355
2025-03,226002,556
2025-03,226003,1606
2025-03,226004,390
2025-03,226005,242
2025-03,226006,124
2025-03,226007,73
2025-03,226008,336
2025-03,226009,22
2025-03,226010,364
2025-03,226011,165
2025-03,226012,232
2025-03,226013,39
2025-03,226014,15
2025-03,226015,43
2025-03,226016,595
2025-03,226017,738
2025-03,226018,262
2025-03,226020,560
2025-03,226021,508
2025-03,226022,269
2025-03,226023,163
2025-03,226024,167
2025-03,226025,85
2025-03,226026,132
2025-03,226028,426
2025-03,226029,88
2025-03,226030,10
2025-03,226031,30
2025-03,226101,162
2025-03,226102,77
2025-03,226203,29
2025-03,226301,112
2025-03,226401,156
2025-03,226501,32
2025-03,227101,198
2025-03,227105,91
2025-03,227107,411
2025-03,227111,491
2025-03,227115,988
2025-03,227116,378
2025-03,227125,186
2025-03,227131,470
2025-03,227202,501
2025-03,227205,365
2025-03,227301,817
2025-03,227302,325
2025-03,227304,282
2025-03,227305,372
2025-03,227308,129
2025-03,227309,152
2025-03,227405,467
2025-03,227406,93
2025-03,227407,61
2025-03,227408,240
2025-03,227409,387
2025-03,227411,94
2025-03,227412,65
2025-03,227413,177
2025-03,227801,243
2025-03,227805,360
2025-03,227806,356
2025-03,227807,70
2025-03,227808,375
2025-03,227809,480
2025-03,227811,415
2025-03,227812,168
2025-03,227813,282
2025-03,227814,124
2025-03,227815,249
2025-03,227816,532
2025-03,227817,86
2025-03,228001,975
2025-03,228118,82
2025-03,228119,187
2025-03,228120,62
2025-03,228121,226
2025-03,228125,226
2025-03,228131,271
2025-03,228132,119
2025-03,228133,38
2025-03,228141,103
2025-03,228142,231
2025-03,228145,350
2025-03,228151,357
2025-03,228155,179
2025-03,228159,250
2025-03,228161,279
2025-03,228171,193
2025-03,228172,12
2025-03,228411,223
2025-03,229001,1184
2025-03,229010,111
2025-03,229103,265
2025-03,229121,247
2025-03,229122,477
2025-03,229123,222
2025-03,229124,187
2025-03,229125,426
2025-03,229126,137
2025-03,229127,729
2025-03,229128,106
2025-03,229129,237
2025-03,229130,204
2025-03,229135,81
2025-03,229201,119
2025-03,229202,105
2025-03,229203,237
2025-03,229204,348
2025-03,229205,253
2025-03,229206,415
2025-03,229207,446
2025-03,229208,106
2025-03,229209,21
2025-03,229210,21
2025-03,229211,102
2025-03,229212,183
2025-03,229215,69
2025-03,229216,207
2025-03,229301,712
2025-03,229302,215
2025-03,229303,606
2025-03,229304,175
2025-03,229305,324
2025-03,229306,607
2025-03,229307,477
2025-03,229308,200
2025-03,229309,311
2025-03,229310,304
2025-03,229311,74
2025-03,229316,168
2025-03,229401,495
2025-03,229402,248
2025-03,229404,581
2025-03,229405,145
2025-03,229406,99
2025-03,229408,109
2025-03,229410,191
2025-03,229412,432
2025-03,229413,174
2025-03,229501,113
2025-03,229502,36
2025-03,229503,125
2025-03,229504,117
2025-03,229801,112
2025-03,229802,129
2025-03,229841,325
2025-03,229881,419
2025-03,230001,401
2025-03,230002,129
2025-03,230124,183
2025-03,230125,256
2025-03,230126,61
2025-03,230127,38
2025-03,230128,223
2025-03,230129,388
2025-03,230130,22
2025-03,230131,124
2025-03,230132,397
2025-03,230134,126
2025-03,230135,357
2025-03,230136,158
2025-03,230137,83
2025-03,230138,81
2025-03,230139,292
2025-03,230141,216
2025-03,230142,210
2025-03,230143,65
2025-03,230144,132
2025-03,230201,560
2025-03,230202,229
2025-03,230204,580
2025-03,230301,205
2025-03,230302,110
2025-03,230304,291
2025-03,230306,139
2025-03,230401,156
2025-03,230402,405
2025-03,230403,204
2025-03,230404,73
2025-03,230405,61
2025-03,230501,174
2025-03,230502,217
2025-03,230503,261
2025-03,231001,2979
2025-03,231205,808
2025-03,231206,105
2025-03,231207,454
2025-03,231208,1355
2025-03,231209,35
2025-03,231210,1823
2025-03,231211,1266
2025-03,231212,458
2025-03,231213,1024
2025-03,231215,125
2025-03,231216,2461
2025-03,231217,257
2025-03,231218,1023
2025-03,231219,1032
2025-03,231220,63
2025-03,231221,119
2025-03,231222,159
2025-03,231223,637
2025-03,231225,702
2025-03,231226,363
2025-03,231301,331
2025-03,231302,628
2025-03,231303,336
2025-03,231304,593
2025-03,231305,501
2025-03,231306,100
2025-03,231307,179
2025-03,231309,558
2025-03,231310,297
2025-03,231312,321
2025-03,231313,311
2025-03,231314,63
2025-03,231501,522
2025-03,232101,1271
2025-03,232102,452
2025-03,232103,2105
2025-03,232104,874
2025-03,232105,486
2025-03,232106,523
2025-03,232107,333
2025-03,232108,530
2025-03,232109,559
2025-03,232110,428
2025-03,232111,334
2025-03,232118,512
2025-03,232120,320
2025-03,232221,298
2025-03,232325,37
2025-03,232326,278
2025-03,232327,225
2025-03,232328,350
2025-03,232329,445
2025-03,232330,71
2025-03,232331,115
2025-03,232332,276
2025-03,232333,397
2025-03,232336,81
2025-03,232339,115
2025-03,232340,168
2025-03,233001,706
2025-03,233221,225
2025-03,233222,368
2025-03,233223,140
2025-03,233224,112
2025-03,233225,258
2025-03,233226,673
2025-03,233227,688
2025-03,233228,179
2025-03,233229,163
2025-03,233230,346
2025-03,233231,242
2025-03,233232,168
2025-03,233233,114
2025-03,233300,359
2025-03,233301,147
2025-03,233302,225
2025-03,233303,187
2025-03,233304,389
2025-03,233305,259
2025-03,233306,159
2025-03,233307,133
2025-03,233310,83
2025-03,233311,120
2025-03,241001,2474
2025-03,241121,368
2025-03,241122,637
2025-03,241123,968
2025-03,241124,1116
2025-03,241125,809
2025-03,241126,407
2025-03,241201,687
2025-03,241202,893
2025-03,241203,784
2025-03,241204,1622
2025-03,241301,1374
2025-03,241302,648
2025-03,241303,915
2025-03,241304,1025
2025-03,241305,218
2025-03,241401,355
2025-03,241402,746
2025-03,241403,1007
2025-03,241404,847
2025-03,241405,338
2025-03,241406,803
2025-03,241407,706
2025-03,241501,1265
2025-03,241502,492
2025-03,241503,1852
2025-03,241504,1408
2025-03,242001,4093
2025-03,242042,981
2025-03,242123,89
2025-03,242127,1735
