pincode,bio_age_5_17,demo_age_5_17,age_5_17,mbu_rate,demo_rate,risk_category,ihs_score,strategy,state,district
263152,4398.0,830.0,55.0,79.96363636363637,15.090909090909092,Medium Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263153,10551.0,2423.0,162.0,65.12962962962963,14.95679012345679,Medium Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
394220,189.0,23.0,8.0,23.625,2.875,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394221,4228.0,678.0,160.0,26.425,4.2375,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
263156,1.0,0.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Uttar Pradesh,Lucknow
263157,1991.0,92.0,8.0,248.875,11.5,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263158,433.0,55.0,3.0,144.33333333333334,18.333333333333332,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263159,1044.0,96.0,5.0,208.8,19.2,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263160,2763.0,285.0,19.0,145.42105263157896,15.0,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
394230,2249.0,226.0,145.0,15.510344827586207,1.5586206896551724,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394235,542.0,22.0,1.0,542.0,22.0,High Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394240,323.0,62.0,3.0,107.66666666666667,20.666666666666668,High Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
132101,2704.0,580.0,30.0,90.13333333333334,19.333333333333332,Medium Load,900.0,Maintain (Digital Nudges),Haryana,Karnal
132102,358.0,61.0,2.0,179.0,30.5,High Load,900.0,Maintain (Digital Nudges),Haryana,Karnal
132103,19853.0,7663.0,470.0,42.240425531914894,16.304255319148936,Medium Load,900.0,Maintain (Digital Nudges),Haryana,Karnal
132104,1558.0,163.0,12.0,129.83333333333334,13.583333333333334,High Load,900.0,Maintain (Digital Nudges),Haryana,Karnal
132105,584.0,55.0,2.0,292.0,27.5,High Load,900.0,Maintain (Digital Nudges),Haryana,Karnal
132106,27.0,5.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Haryana,Karnal
132107,1524.0,250.0,1.0,1524.0,250.0,High Load,900.0,Maintain (Digital Nudges),Haryana,Karnal
132108,698.0,83.0,3.0,232.66666666666666,27.666666666666668,High Load,900.0,Maintain (Digital Nudges),Haryana,Karnal
394245,179.0,26.0,2.0,89.5,13.0,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394246,129.0,30.0,2.0,64.5,15.0,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394248,443.0,235.0,2.0,221.5,117.5,High Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394250,479.0,48.0,2.0,239.5,24.0,High Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
132113,1875.0,320.0,10.0,187.5,32.0,High Load,900.0,Maintain (Digital Nudges),Haryana,Karnal
132114,3951.0,1066.0,40.0,98.775,26.65,High Load,900.0,Maintain (Digital Nudges),Haryana,Karnal
132115,410.0,27.0,1.0,410.0,27.0,High Load,900.0,Maintain (Digital Nudges),Haryana,Karnal
132116,1965.0,456.0,3.0,655.0,152.0,High Load,900.0,Maintain (Digital Nudges),Haryana,Karnal
132117,1544.0,172.0,4.0,386.0,43.0,High Load,900.0,Maintain (Digital Nudges),Haryana,Karnal
132122,546.0,30.0,6.0,91.0,5.0,High Load,900.0,Maintain (Digital Nudges),Haryana,Karnal
394270,157.0,11.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Gujarat,Surat
132140,594.0,134.0,3.0,198.0,44.666666666666664,High Load,900.0,Maintain (Digital Nudges),Haryana,Karnal
132145,695.0,60.0,3.0,231.66666666666666,20.0,High Load,900.0,Maintain (Digital Nudges),Haryana,Karnal
132157,1260.0,93.0,6.0,210.0,15.5,High Load,900.0,Maintain (Digital Nudges),Haryana,Karnal
394305,997.0,276.0,82.0,12.158536585365853,3.3658536585365852,Low Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394310,747.0,207.0,46.0,16.23913043478261,4.5,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394315,362.0,88.0,18.0,20.11111111111111,4.888888888888889,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394317,209.0,22.0,4.0,52.25,5.5,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394320,308.0,12.0,4.0,77.0,3.0,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394325,484.0,62.0,19.0,25.473684210526315,3.263157894736842,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394326,688.0,137.0,15.0,45.86666666666667,9.133333333333333,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394327,725.0,173.0,103.0,7.038834951456311,1.6796116504854368,Low Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394330,282.0,15.0,1.0,282.0,15.0,High Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394335,692.0,53.0,3.0,230.66666666666666,17.666666666666668,High Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394340,719.0,177.0,5.0,143.8,35.4,High Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394345,41.0,17.0,2.0,20.5,8.5,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394350,531.0,33.0,2.0,265.5,16.5,High Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394352,69.0,10.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Gujarat,Surat
394355,538.0,78.0,7.0,76.85714285714286,11.142857142857142,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394360,326.0,108.0,1.0,326.0,108.0,High Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394365,1557.0,282.0,8.0,194.625,35.25,High Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394370,1604.0,374.0,35.0,45.82857142857143,10.685714285714285,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394375,1866.0,136.0,15.0,124.4,9.066666666666666,High Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394380,1270.0,140.0,45.0,28.22222222222222,3.111111111111111,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394405,608.0,106.0,8.0,76.0,13.25,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394410,209.0,29.0,1.0,209.0,29.0,High Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394421,285.0,47.0,3.0,95.0,15.666666666666666,High Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394430,669.0,130.0,5.0,133.8,26.0,High Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394440,1433.0,332.0,11.0,130.27272727272728,30.181818181818183,High Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394445,1680.0,347.0,6.0,280.0,57.833333333333336,High Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394510,1466.0,262.0,22.0,66.63636363636364,11.909090909090908,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394515,14.0,5.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Gujarat,Surat
394516,7.0,1.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Gujarat,Surat
394517,175.0,14.0,2.0,87.5,7.0,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394518,14.0,4.0,1.0,14.0,4.0,Low Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394520,763.0,240.0,39.0,19.564102564102566,6.153846153846154,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394530,232.0,59.0,1.0,232.0,59.0,High Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394540,1921.0,300.0,15.0,128.06666666666666,20.0,High Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394550,328.0,126.0,1.0,328.0,126.0,High Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394601,2127.0,285.0,43.0,49.46511627906977,6.627906976744186,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
625515,2742.0,290.0,64.0,42.84375,4.53125,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Madurai
625516,2810.0,375.0,26.0,108.07692307692308,14.423076923076923,High Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Madurai
394620,348.0,33.0,3.0,116.0,11.0,High Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
625517,742.0,100.0,7.0,106.0,14.285714285714286,High Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Madurai
625518,1443.0,106.0,21.0,68.71428571428571,5.0476190476190474,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Madurai
394630,657.0,67.0,3.0,219.0,22.333333333333332,High Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
625519,14.0,3.0,4.0,3.5,0.75,Low Load,875.0,Maintain (Digital Nudges),Tamil Nadu,Madurai
394633,373.0,44.0,1.0,373.0,44.0,High Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394635,1035.0,172.0,7.0,147.85714285714286,24.571428571428573,High Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394640,593.0,68.0,8.0,74.125,8.5,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394641,122.0,3.0,3.0,40.666666666666664,1.0,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394650,2388.0,381.0,19.0,125.6842105263158,20.05263157894737,High Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394651,703.0,148.0,4.0,175.75,37.0,High Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394655,800.0,44.0,3.0,266.6666666666667,14.666666666666666,High Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394660,40.0,4.0,2.0,20.0,2.0,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394670,1703.0,358.0,25.0,68.12,14.32,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
263601,2262.0,318.0,18.0,125.66666666666667,17.666666666666668,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
394680,377.0,122.0,17.0,22.176470588235293,7.176470588235294,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394690,470.0,51.0,2.0,235.0,25.5,High Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
263619,357.0,19.0,1.0,357.0,19.0,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263620,15.0,3.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Uttar Pradesh,Lucknow
263621,323.0,71.0,2.0,161.5,35.5,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263622,1101.0,99.0,25.0,44.04,3.96,Medium Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263623,1026.0,135.0,11.0,93.27272727272727,12.272727272727273,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263624,646.0,60.0,2.0,323.0,30.0,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263625,1216.0,89.0,8.0,152.0,11.125,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263626,478.0,77.0,1.0,478.0,77.0,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263628,527.0,55.0,4.0,131.75,13.75,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263629,199.0,23.0,3.0,66.33333333333333,7.666666666666667,Medium Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263630,232.0,10.0,2.0,116.0,5.0,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263631,446.0,80.0,5.0,89.2,16.0,Medium Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263632,520.0,68.0,2.0,260.0,34.0,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263633,503.0,19.0,6.0,83.83333333333333,3.1666666666666665,Medium Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263634,627.0,41.0,7.0,89.57142857142857,5.857142857142857,Medium Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263635,923.0,191.0,9.0,102.55555555555556,21.22222222222222,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263636,231.0,33.0,1.0,231.0,33.0,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263637,564.0,126.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Uttar Pradesh,Lucknow
263638,177.0,20.0,3.0,59.0,6.666666666666667,Medium Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263639,243.0,45.0,2.0,121.5,22.5,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263640,364.0,31.0,3.0,121.33333333333333,10.333333333333334,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263641,983.0,148.0,5.0,196.6,29.6,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263642,1661.0,193.0,13.0,127.76923076923077,14.846153846153847,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263643,159.0,25.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Uttar Pradesh,Lucknow
394710,5841.0,851.0,163.0,35.83435582822086,5.220858895705521,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
263645,1705.0,165.0,10.0,170.5,16.5,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263646,463.0,79.0,6.0,77.16666666666667,13.166666666666666,Medium Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
394715,1369.0,87.0,10.0,136.9,8.7,High Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394716,3240.0,304.0,186.0,17.419354838709676,1.6344086021505377,Medium Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
394720,324.0,19.0,2.0,162.0,9.5,High Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
625537,1229.0,121.0,28.0,43.892857142857146,4.321428571428571,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Madurai
263651,47.0,1.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Uttar Pradesh,Lucknow
263652,470.0,31.0,2.0,235.0,15.5,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263653,923.0,65.0,4.0,230.75,16.25,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263655,278.0,21.0,2.0,139.0,10.5,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263656,809.0,67.0,6.0,134.83333333333334,11.166666666666666,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
625538,8.0,3.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Tamil Nadu,Madurai
263658,296.0,26.0,5.0,59.2,5.2,Medium Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263659,512.0,19.0,1.0,512.0,19.0,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263660,105.0,5.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Uttar Pradesh,Lucknow
263661,659.0,48.0,6.0,109.83333333333333,8.0,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
394730,2409.0,342.0,6.0,401.5,57.0,High Load,900.0,Maintain (Digital Nudges),Gujarat,Surat
263663,249.0,23.0,1.0,249.0,23.0,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263664,158.0,7.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Uttar Pradesh,Lucknow
263665,88.0,10.0,1.0,88.0,10.0,Medium Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263667,496.0,39.0,1.0,496.0,39.0,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263676,318.0,50.0,3.0,106.0,16.666666666666668,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263678,286.0,41.0,2.0,143.0,20.5,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263679,752.0,59.0,9.0,83.55555555555556,6.555555555555555,Medium Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263680,271.0,17.0,2.0,135.5,8.5,High Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
263686,0.0,0.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Uttar Pradesh,Lucknow
788001,842.0,62.0,114.0,7.385964912280702,0.543859649122807,Low Load,854.3859649122807,Maintain (Digital Nudges),Assam,Jorhat
788002,1346.0,74.0,191.0,7.047120418848167,0.387434554973822,Low Load,838.7434554973822,Maintain (Digital Nudges),Assam,Jorhat
788003,1242.0,80.0,157.0,7.910828025477707,0.5095541401273885,Low Load,850.9554140127389,Maintain (Digital Nudges),Assam,Jorhat
788004,170.0,11.0,10.0,17.0,1.1,Medium Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788005,1535.0,136.0,219.0,7.0091324200913245,0.6210045662100456,Low Load,862.1004566210046,Maintain (Digital Nudges),Assam,Jorhat
788006,842.0,77.0,45.0,18.711111111111112,1.711111111111111,Medium Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788007,566.0,67.0,61.0,9.278688524590164,1.098360655737705,Low Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788008,16.0,1.0,3.0,5.333333333333333,0.3333333333333333,Low Load,833.3333333333334,Maintain (Digital Nudges),Assam,Jorhat
788009,1510.0,89.0,194.0,7.783505154639175,0.4587628865979381,Low Load,845.8762886597938,Maintain (Digital Nudges),Assam,Jorhat
788010,170.0,17.0,12.0,14.166666666666666,1.4166666666666667,Low Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788011,237.0,59.0,60.0,3.95,0.9833333333333333,Low Load,898.3333333333334,Maintain (Digital Nudges),Assam,Jorhat
788013,1274.0,233.0,54.0,23.59259259259259,4.314814814814815,Medium Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788014,92.0,13.0,10.0,9.2,1.3,Low Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788015,254.0,16.0,22.0,11.545454545454545,0.7272727272727273,Low Load,872.7272727272727,Maintain (Digital Nudges),Assam,Jorhat
788025,1450.0,105.0,21.0,69.04761904761905,5.0,Medium Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
394810,327.0,33.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Gujarat,Surat
788026,707.0,79.0,40.0,17.675,1.975,Medium Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788030,1618.0,188.0,415.0,3.8987951807228916,0.4530120481927711,Low Load,845.3012048192771,Maintain (Digital Nudges),Assam,Jorhat
788031,343.0,70.0,23.0,14.91304347826087,3.0434782608695654,Low Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788098,921.0,131.0,134.0,6.873134328358209,0.9776119402985075,Low Load,897.7611940298508,Maintain (Digital Nudges),Assam,Jorhat
788099,1510.0,235.0,82.0,18.414634146341463,2.8658536585365852,Medium Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788101,1917.0,299.0,156.0,12.288461538461538,1.9166666666666667,Low Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788102,213.0,32.0,93.0,2.2903225806451615,0.34408602150537637,Low Load,834.4086021505376,Maintain (Digital Nudges),Assam,Jorhat
788103,378.0,80.0,17.0,22.235294117647058,4.705882352941177,Medium Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788104,770.0,181.0,128.0,6.015625,1.4140625,Low Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788106,345.0,78.0,24.0,14.375,3.25,Low Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788107,1130.0,125.0,196.0,5.76530612244898,0.6377551020408163,Low Load,863.7755102040817,Maintain (Digital Nudges),Assam,Jorhat
788108,91.0,38.0,16.0,5.6875,2.375,Low Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788109,30.0,23.0,13.0,2.3076923076923075,1.7692307692307692,Low Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788110,1029.0,93.0,17.0,60.529411764705884,5.470588235294118,Medium Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788111,382.0,24.0,25.0,15.28,0.96,Medium Load,896.0,Maintain (Digital Nudges),Assam,Jorhat
788112,567.0,27.0,66.0,8.590909090909092,0.4090909090909091,Low Load,840.9090909090909,Maintain (Digital Nudges),Assam,Jorhat
788113,1048.0,184.0,131.0,8.0,1.4045801526717556,Low Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788114,834.0,89.0,96.0,8.6875,0.9270833333333334,Low Load,892.7083333333334,Maintain (Digital Nudges),Assam,Jorhat
788115,590.0,54.0,37.0,15.945945945945946,1.4594594594594594,Medium Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788116,1511.0,140.0,121.0,12.487603305785123,1.1570247933884297,Low Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788117,437.0,66.0,97.0,4.505154639175258,0.6804123711340206,Low Load,868.0412371134021,Maintain (Digital Nudges),Assam,Jorhat
788118,318.0,54.0,33.0,9.636363636363637,1.6363636363636365,Low Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788119,2667.0,200.0,178.0,14.98314606741573,1.1235955056179776,Low Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788120,2365.0,230.0,127.0,18.62204724409449,1.811023622047244,Medium Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788121,329.0,60.0,20.0,16.45,3.0,Medium Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788123,316.0,38.0,26.0,12.153846153846153,1.4615384615384615,Low Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788126,825.0,187.0,117.0,7.051282051282051,1.5982905982905984,Low Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788127,213.0,27.0,7.0,30.428571428571427,3.857142857142857,Medium Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788150,1449.0,208.0,104.0,13.932692307692308,2.0,Low Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788151,378.0,40.0,33.0,11.454545454545455,1.2121212121212122,Low Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788152,1266.0,253.0,208.0,6.086538461538462,1.2163461538461537,Low Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788155,2327.0,274.0,169.0,13.76923076923077,1.621301775147929,Low Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788156,418.0,85.0,100.0,4.18,0.85,Low Load,885.0,Maintain (Digital Nudges),Assam,Jorhat
788160,121.0,45.0,10.0,12.1,4.5,Low Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788161,1616.0,317.0,172.0,9.395348837209303,1.8430232558139534,Low Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788162,1390.0,369.0,115.0,12.08695652173913,3.208695652173913,Low Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788163,2528.0,248.0,365.0,6.926027397260274,0.6794520547945205,Low Load,867.945205479452,Maintain (Digital Nudges),Assam,Jorhat
788164,989.0,133.0,90.0,10.988888888888889,1.4777777777777779,Low Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788165,652.0,153.0,79.0,8.253164556962025,1.9367088607594938,Low Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
788166,447.0,157.0,119.0,3.7563025210084033,1.319327731092437,Low Load,900.0,Maintain (Digital Nudges),Assam,Jorhat
